index
0
50
36
10
17
14
25
57
12
12
32
60
39
20
26
47
24
46
31
1
29
40
48
18
47
3
3
3
3
55
55
49
2
33
54
27
52
53
53
53
52
43
58
5
45
11
41
9
23
37
7
42
60
8
2
2
15
21
28
56
13
62
4
8
0
